PRIMARY_KEY,Sports
62846,"FED_213"
62868,"FED_108"
62883,"FED_114"
62894,"FED_125"
62904,"FED_113"
62908,"FED_403"
62910,"FED_123"
62924,"FED_108"
62952,"FED_111"
63021,"FED_604"
63038,"FED_112"
63047,"FED_101"
63054,"FED_115"
63064,"FED_123"
63065,"FED_123"
63072,"FED_117"
63075,"FED_124"
63078,"FED_111"
63088,"FED_202"
63095,"FED_123"
63113,"FED_119"
63130,"FED_111"
63162,"FED_420"
63197,"FED_121"
63198,"FED_123"
63205,"FED_111"
63218,"FED_217"
63233,"FED_117"
63264,"FED_111"
63270,"FED_219"
63272,"FED_123"
63273,"FED_420"
63277,"FED_251"
63287,"FED_125"
63296,"FED_220"
63298,"FED_115"
63333,"FED_123"
63336,"FED_201"
63341,"FED_111"
63369,"FED_111"
63442,"FED_218"
63446,"FED_111"
63448,"FED_213"
63454,"FED_132"
63480,"FED_604"
63486,"FED_221"
63527,"FED_135"
63530,"FED_109"
63545,"FED_108"
63546,"FED_101"
63551,"FED_213"
63553,"FED_401"
63570,"FED_121"
63571,"FED_117"
63574,"FED_410"
63590,"FED_115"
63621,"FED_221"
63682,"FED_117"
63703,"FED_123"
63704,"FED_111"
63705,"FED_111"
63733,"FED_403"
63742,"FED_111"
63752,"FED_111"
63768,"FED_123"
63794,"FED_103"
63820,"FED_127"
63851,"FED_132"
63895,"FED_124"
63909,"FED_221"
63912,"FED_111"
63918,"FED_123"
63926,"FED_113"
63944,"FED_125"
63947,"FED_109"
63962,"FED_218"
63978,"FED_413"
63989,"FED_123"
63998,"FED_123"
64002,"FED_111"
64014,"FED_604"
64031,"FED_254"
64034,"FED_123"
64040,"FED_124"
64044,"FED_121"
64058,"FED_402"
64076,"FED_128"
64081,"FED_112"
64107,"FED_102"
64113,"FED_134"
64116,"FED_603"
64134,"FED_123"
64169,"FED_128"
64178,"FED_111"
64187,"FED_125"
64204,"FED_132"
64231,"FED_413"
64254,"FED_111"
64261,"FED_123"
64264,"FED_111"
64265,"FED_124"
64270,"FED_128"
64292,"FED_218"
64314,"FED_402"
64355,"FED_202"
64369,"FED_221"
64386,"FED_109"
64397,"FED_410"
64409,"FED_123"
64418,"FED_211"
64430,"FED_111"
64436,"FED_404"
64437,"FED_107"
64454,"FED_501"
64478,"FED_402"
64501,"FED_410"
64521,"FED_109"
64525,"FED_402"
64533,"FED_413"
64551,"FED_123"
64552,"FED_401"
64578,"FED_407"
64581,"FED_111"
64582,"FED_114"
64584,"FED_402"
64594,"FED_111"
64605,"FED_111"
64625,"FED_410"
64663,"FED_105"
64674,"FED_242"
64681,"FED_135"
64702,"FED_132"
64742,"FED_123"
64749,"FED_123"
64790,"FED_132"
64793,"FED_261"
64798,"FED_102"
64804,"FED_211"
64817,"FED_132"
64828,"FED_202"
64839,"FED_211"
64842,"FED_105"
64858,"FED_250"
64867,"FED_410"
64884,"FED_603"
64895,"FED_410"
64904,"FED_132"
64922,"FED_401"
64945,"FED_602"
64954,"FED_410"
64981,"FED_111"
64991,"FED_605"
65015,"FED_123"
65016,"FED_111"
65049,"FED_111"
65056,"FED_111"
65060,"FED_211"
65062,"FED_109"
65086,"FED_132"
65087,"FED_602"
65088,"FED_125"
65095,"FED_111"
65097,"FED_410"
65143,"FED_413"
65167,"FED_413"
65176,"FED_603"
65187,"FED_121"
65196,"FED_221"
65207,"FED_133"
65223,"FED_402"
65227,"FED_210"
65267,"FED_402"
65289,"FED_242"
65293,"FED_205"
65321,"FED_102"
65339,"FED_108"
65381,"FED_402"
65414,"FED_135"
65438,"FED_111"
65456,"FED_604"
65469,"FED_123"
65470,"FED_111"
65475,"FED_261"
65484,"FED_242"
65487,"FED_603"
65491,"FED_111"
65547,"FED_109"
65549,"FED_132"
65557,"FED_102"
65571,"FED_249"
65595,"FED_111"
65628,"FED_404"
65630,"FED_111"
65632,"FED_102"
65642,"FED_254"
65655,"FED_402"
65656,"FED_402"
65658,"FED_111"
65667,"FED_206"
65670,"FED_211"
65671,"FED_103"
65684,"FED_117"
65691,"FED_119"
65712,"FED_211"
65799,"FED_132"
65809,"FED_402"
65814,"FED_602"
65888,"FED_111"
65898,"FED_413"
65908,"FED_410"
65948,"FED_402"
65967,"FED_123"
66048,"FED_602"
66050,"FED_211"
66093,"FED_134"
66096,"FED_101"
66111,"FED_125"
66134,"FED_132"
66142,"FED_603"
66174,"FED_604"
66206,"FED_402"
66212,"FED_129"
66342,"FED_122"
66363,"FED_402"
66369,"FED_111"
66379,"FED_245"
66388,"FED_111"
66397,"FED_417"
66398,"FED_245"
66426,"FED_218"
66439,"FED_124"
66455,"FED_243"
66485,"FED_103"
66495,"FED_402"
66523,"FED_119"
66526,"FED_129"
66527,"FED_402"
66528,"FED_410"
66532,"FED_112"
66566,"FED_111"
66592,"FED_403"
66604,"FED_132"
66657,"FED_117"
66664,"FED_129"
66683,"FED_103"
66701,"FED_264"
66723,"FED_402"
66737,"FED_105"
66747,"FED_245"
66802,"FED_103"
66806,"FED_111"
66865,"FED_125"
66867,"FED_401"
66873,"FED_111"
66924,"FED_125"
66928,"FED_111"
66944,"FED_123"
66967,"FED_242"
66977,"FED_111"
66995,"FED_101"
66997,"FED_125"
67002,"FED_413"
67006,"FED_133"
67020,"FED_242"
67027,"FED_125"
67030,"FED_410"
67031,"FED_127"
67081,"FED_242"
67088,"FED_108"
67094,"FED_127"
67104,"FED_605"
67105,"FED_123"
67108,"FED_242"
67128,"FED_127"
67155,"FED_242"
67164,"FED_219"
67186,"FED_206"
67191,"FED_111"
67204,"FED_111"
67225,"FED_402"
67226,"FED_128"
67246,"FED_604"
67247,"FED_401"
67253,"FED_105"
67257,"FED_125"
67265,"FED_105"
67275,"FED_604"
67294,"FED_242"
67296,"FED_242"
67322,"FED_135"
67337,"FED_111"
67342,"FED_243"
67358,"FED_125"
67362,"FED_111"
67380,"FED_111"
67382,"FED_101"
67388,"FED_601"
67393,"FED_254"
67429,"FED_404"
67441,"FED_242"
67453,"FED_111"
67460,"FED_133"
67487,"FED_117"
67524,"FED_111"
67532,"FED_115"
67533,"FED_111"
67534,"FED_604"
67537,"FED_108"
67546,"FED_245"
67547,"FED_605"
67558,"FED_111"
67592,"FED_111"
67599,"FED_402"
67616,"FED_404"
67624,"FED_111"
67641,"FED_105"
67651,"FED_132"
67676,"FED_124"
67678,"FED_604"
67683,"FED_410"
67689,"FED_125"
67696,"FED_109"
67703,"FED_242"
67736,"FED_245"
67760,"FED_125"
67817,"FED_111"
67822,"FED_111"
67826,"FED_254"
67870,"FED_417"
67898,"FED_111"
67901,"FED_109"
67923,"FED_404"
67924,"FED_206"
67926,"FED_129"
67944,"FED_105"
67948,"FED_109"
67950,"FED_109"
67952,"FED_125"
67955,"FED_101"
67957,"FED_242"
67967,"FED_604"
67973,"FED_123"
67985,"FED_410"
68004,"FED_404"
68007,"FED_124"
68026,"FED_123"
68046,"FED_111"
68048,"FED_245"
68123,"FED_111"
68202,"FED_245"
68215,"FED_402"
68229,"FED_115"
68259,"FED_106"
68267,"FED_218"
68275,"FED_133"
68284,"FED_132"
68353,"FED_602"
68367,"FED_218"
68376,"FED_604"
68379,"FED_134"
68392,"FED_119"
68394,"FED_111"
68396,"FED_101"
68417,"FED_402"
68418,"FED_111"
68422,"FED_602"
68435,"FED_109"
68465,"FED_267"
68484,"FED_402"
68489,"FED_123"
68507,"FED_602"
68508,"FED_111"
68523,"FED_410"
68525,"FED_123"
68540,"FED_102"
68545,"FED_602"
68561,"FED_221"
68582,"FED_109"
68587,"FED_111"
68598,"FED_602"
68608,"FED_245"
68615,"FED_105"
68639,"FED_111"
68644,"FED_111"
68646,"FED_402"
68661,"FED_402"
68670,"FED_128"
68705,"FED_101"
68714,"FED_206"
68726,"FED_113"
68746,"FED_111"
68780,"FED_402"
68800,"FED_402"
68801,"FED_111"
68837,"FED_233"
68859,"FED_402"
68864,"FED_410"
68871,"FED_249"
68872,"FED_111"
68878,"FED_101"
68887,"FED_107"
68900,"FED_125"
68903,"FED_401"
68915,"FED_242"
68919,"FED_132"
68921,"FED_102"
68941,"FED_210"
68950,"FED_115"
68953,"FED_410"
68965,"FED_125"
68984,"FED_125"
68996,"FED_602"
68998,"FED_404"
69015,"FED_115"
69019,"FED_404"
69028,"FED_119"
69031,"FED_410"
69042,"FED_212"
69050,"FED_602"
69052,"FED_401"
69053,"FED_211"
69057,"FED_121"
69112,"FED_117"
69114,"FED_121"
69118,"FED_123"
69131,"FED_123"
69196,"FED_121"
69204,"FED_115"
69209,"FED_413"
69227,"FED_402"
69272,"FED_133"
69284,"FED_402"
69307,"FED_133"
69338,"FED_111"
69348,"FED_115"
69353,"FED_132"
69354,"FED_115"
69373,"FED_121"
69387,"FED_105"
69388,"FED_111"
69392,"FED_115"
69399,"FED_402"
69414,"FED_125"
69430,"FED_218"
69464,"FED_128"
69466,"FED_108"
69484,"FED_111"
69485,"FED_134"
69486,"FED_404"
69498,"FED_114"
69527,"FED_605"
69533,"FED_121"
69546,"FED_121"
69563,"FED_121"
69565,"FED_401"
69591,"FED_111"
69601,"FED_115"
69610,"FED_126"
69611,"FED_204"
69682,"FED_401"
69683,"FED_109"
69690,"FED_121"
69695,"FED_121"
69702,"FED_410"
69706,"FED_420"
69713,"FED_125"
69716,"FED_401"
69733,"FED_401"
69746,"FED_245"
69751,"FED_602"
69763,"FED_121"
69764,"FED_401"
69779,"FED_410"
69782,"FED_604"
69786,"FED_245"
69789,"FED_121"
69792,"FED_420"
69822,"FED_119"
69825,"FED_119"
69861,"FED_210"
69871,"FED_403"
69882,"FED_132"
69908,"FED_121"
69915,"FED_132"
69927,"FED_132"
69931,"FED_211"
69980,"FED_125"
69981,"FED_401"
69987,"FED_119"
70001,"FED_221"
70021,"FED_113"
70055,"FED_111"
70067,"FED_113"
70084,"FED_121"
70098,"FED_420"
70101,"FED_245"
70111,"FED_219"
70119,"FED_132"
70141,"FED_252"
70149,"FED_111"
70151,"FED_132"
70170,"FED_132"
70185,"FED_245"
70186,"FED_123"
70187,"FED_102"
70225,"FED_121"
70240,"FED_125"
70259,"FED_132"
70267,"FED_115"
70274,"FED_218"
70337,"FED_108"
70346,"FED_133"
70363,"FED_111"
70368,"FED_402"
70372,"FED_258"
70376,"FED_132"
70393,"FED_121"
70394,"FED_135"
70402,"FED_261"
70403,"FED_413"
70404,"FED_101"
70421,"FED_111"
70424,"FED_420"
70455,"FED_605"
70457,"FED_108"
70493,"FED_133"
70542,"FED_121"
70555,"FED_109"
70556,"FED_402"
70590,"FED_117"
70601,"FED_121"
70614,"FED_258"
70623,"FED_132"
70634,"FED_123"
70672,"FED_401"
70686,"FED_106"
70691,"FED_221"
70747,"FED_401"
70762,"FED_126"
70766,"FED_133"
70769,"FED_602"
70783,"FED_403"
70805,"FED_209"
70813,"FED_403"
70822,"FED_111"
70824,"FED_132"
70876,"FED_132"
70898,"FED_111"
70913,"FED_109"
70915,"FED_410"
71013,"FED_132"
71033,"FED_410"
71045,"FED_132"
71049,"FED_123"
71116,"FED_109"
71160,"FED_605"
71168,"FED_112"
71177,"FED_123"
71185,"FED_601"
71190,"FED_418"
71219,"FED_242"
71230,"FED_123"
71261,"FED_123"
71262,"FED_110"
71270,"FED_132"
71271,"FED_243"
71284,"FED_601"
71324,"FED_602"
71330,"FED_123"
71382,"FED_117"
71386,"FED_237"
71401,"FED_111"
71449,"FED_212"
71467,"FED_603"
71483,"FED_109"
71503,"FED_413"
71516,"FED_245"
71532,"FED_252"
71539,"FED_410"
71579,"FED_132"
71598,"FED_132"
71635,"FED_205"
71656,"FED_221"
71660,"FED_117"
71668,"FED_202"
71707,"FED_125"
71711,"FED_410"
71728,"FED_103"
71768,"FED_123"
71772,"FED_110"
71814,"FED_123"
71825,"FED_132"
71835,"FED_109"
71841,"FED_134"
71862,"FED_410"
71865,"FED_123"
71884,"FED_126"
71892,"FED_245"
71916,"FED_403"
71949,"FED_123"
72005,"FED_134"
72008,"FED_604"
72076,"FED_125"
72121,"FED_221"
72128,"FED_604"
72233,"FED_121"
72257,"FED_109"
72267,"FED_241"
72276,"FED_601"
72280,"FED_132"
72290,"FED_221"
72293,"FED_132"
72363,"FED_126"
72365,"FED_123"
72396,"FED_410"
72402,"FED_127"
72421,"FED_410"
72456,"FED_128"
72460,"FED_410"
72495,"FED_123"
72558,"FED_119"
72599,"FED_410"
72611,"FED_603"
72613,"FED_212"
72616,"FED_403"
72705,"FED_101"
72725,"FED_410"
72730,"FED_123"
72745,"FED_604"
72763,"FED_111"
72766,"FED_113"
72837,"FED_604"
72913,"FED_212"
72929,"FED_123"
72943,"FED_602"
72964,"FED_123"
72976,"FED_134"
73073,"FED_407"
73123,"FED_123"
73159,"FED_109"
73161,"FED_410"
73191,"FED_602"
73201,"FED_105"
73206,"FED_503"
73212,"FED_415"
73220,"FED_103"
73250,"FED_410"
73294,"FED_602"
73295,"FED_111"
73296,"FED_105"
73297,"FED_242"
73307,"FED_132"
73333,"FED_111"
73357,"FED_110"
73358,"FED_258"
73364,"FED_402"
73433,"FED_131"
73434,"FED_123"
73436,"FED_103"
73463,"FED_105"
73467,"FED_125"
73492,"FED_132"
73497,"FED_129"
73510,"FED_125"
73562,"FED_405"
73572,"FED_125"
73579,"FED_132"
73599,"FED_132"
73605,"FED_117"
73653,"FED_105"
73664,"FED_604"
73666,"FED_219"
73669,"FED_115"
73688,"FED_125"
73689,"FED_123"
73728,"FED_219"
73756,"FED_413"
73770,"FED_111"
73852,"FED_604"
73953,"FED_219"
73957,"FED_132"
73982,"FED_109"
73992,"FED_109"
74002,"FED_218"
74024,"FED_103"
74041,"FED_604"
74046,"FED_111"
74051,"FED_123"
74065,"FED_138"
74078,"FED_123"
74109,"FED_602"
74112,"FED_403"
74138,"FED_125"
74201,"FED_111"
74223,"FED_132"
74244,"FED_109"
74289,"FED_602"
74295,"FED_101"
74302,"FED_123"
74313,"FED_407"
74318,"FED_111"
74325,"FED_105"
74362,"FED_131"
74379,"FED_403"
74395,"FED_402"
74396,"FED_407"
74432,"FED_420"
74439,"FED_111"
74441,"FED_402"
74472,"FED_111"
74479,"FED_111"
74490,"FED_407"
74531,"FED_113"
74540,"FED_132"
74560,"FED_206"
74585,"FED_407"
74656,"FED_111"
74657,"FED_245"
74677,"FED_249"
74707,"FED_101"
74711,"FED_132"
74720,"FED_115"
74733,"FED_111"
74743,"FED_119"
74777,"FED_123"
74795,"FED_103"
74831,"FED_267"
74834,"FED_117"
74837,"FED_111"
74851,"FED_109"
74854,"FED_123"
74862,"FED_129"
74876,"FED_113"
74892,"FED_123"
74894,"FED_420"
74915,"FED_128"
74922,"FED_105"
74945,"FED_111"
74951,"FED_111"
74956,"FED_601"
74958,"FED_401"
75000,"FED_503"
75042,"FED_245"
75043,"FED_105"
75062,"FED_242"
75068,"FED_601"
75098,"FED_119"
75127,"FED_111"
75149,"FED_601"
75194,"FED_123"
75197,"FED_602"
75199,"FED_123"
75204,"FED_128"
75213,"FED_129"
75247,"FED_407"
75283,"FED_402"
75288,"FED_126"
75302,"FED_102"
75305,"FED_115"
75307,"FED_111"
75311,"FED_407"
75316,"FED_119"
75320,"FED_109"
75328,"FED_115"
75335,"FED_125"
75340,"FED_601"
75351,"FED_123"
75361,"FED_407"
75364,"FED_407"
75371,"FED_402"
75388,"FED_117"
75405,"FED_111"
75413,"FED_219"
75456,"FED_115"
75471,"FED_101"
75472,"FED_113"
75478,"FED_106"
75483,"FED_115"
75485,"FED_245"
75527,"FED_503"
75543,"FED_123"
75556,"FED_124"
75560,"FED_133"
75568,"FED_101"
75572,"FED_125"
75580,"FED_242"
75581,"FED_219"
75622,"FED_111"
75642,"FED_111"
75653,"FED_604"
75665,"FED_221"
75679,"FED_105"
75789,"FED_407"
75826,"FED_403"
75855,"FED_101"
75882,"FED_413"
75910,"FED_113"
75933,"FED_111"
75938,"FED_111"
75943,"FED_206"
75955,"FED_402"
75967,"FED_219"
75991,"FED_111"
76005,"FED_125"
76011,"FED_410"
76039,"FED_402"
76048,"FED_420"
76052,"FED_101"
76118,"FED_123"
76120,"FED_242"
76131,"FED_115"
76134,"FED_410"
76166,"FED_124"
76167,"FED_111"
76188,"FED_111"
76192,"FED_109"
76201,"FED_125"
76207,"FED_403"
76214,"FED_111"
76260,"FED_109"
76266,"FED_105"
76282,"FED_403"
76304,"FED_111"
76315,"FED_125"
76317,"FED_134"
76329,"FED_250"
76332,"FED_111"
76353,"FED_115"
76379,"FED_402"
76405,"FED_209"
76431,"FED_604"
76433,"FED_103"
76436,"FED_242"
76443,"FED_133"
76453,"FED_105"
76491,"FED_109"
76520,"FED_111"
76528,"FED_111"
76530,"FED_113"
76553,"FED_117"
76556,"FED_245"
76579,"FED_202"
76595,"FED_218"
76597,"FED_115"
76602,"FED_132"
76607,"FED_204"
76616,"FED_111"
76648,"FED_117"
76663,"FED_123"
76675,"FED_108"
76682,"FED_109"
76698,"FED_202"
76700,"FED_109"
76708,"FED_103"
76711,"FED_403"
76728,"FED_402"
76741,"FED_410"
76744,"FED_245"
76745,"FED_402"
76749,"FED_127"
76754,"FED_404"
76758,"FED_402"
76776,"FED_117"
76785,"FED_123"
76786,"FED_111"
76796,"FED_111"
76839,"FED_113"
76846,"FED_233"
76886,"FED_125"
76888,"FED_219"
76891,"FED_109"
76904,"FED_402"
76907,"FED_111"
76912,"FED_221"
76970,"FED_245"
76973,"FED_111"
76994,"FED_233"
76997,"FED_202"
77000,"FED_111"
77035,"FED_115"
77039,"FED_111"
77045,"FED_233"
77054,"FED_218"
77079,"FED_129"
77148,"FED_501"
77163,"FED_115"
77201,"FED_233"
77214,"FED_111"
77246,"FED_101"
77296,"FED_245"
77303,"FED_413"
77318,"FED_132"
77363,"FED_111"
77379,"FED_413"
77382,"FED_115"
77383,"FED_401"
77390,"FED_221"
77416,"FED_503"
77425,"FED_135"
77428,"FED_604"
77432,"FED_132"
77435,"FED_111"
77443,"FED_418"
77468,"FED_242"
77477,"FED_601"
77487,"FED_115"
77504,"FED_249"
77529,"FED_109"
77568,"FED_218"
77569,"FED_117"
77613,"FED_410"
77616,"FED_245"
77617,"FED_413"
77629,"FED_245"
77645,"FED_109"
77671,"FED_101"
77675,"FED_101"
77682,"FED_206"
77685,"FED_221"
77689,"FED_413"
77697,"FED_109"
77701,"FED_125"
77717,"FED_111"
77720,"FED_212"
77730,"FED_407"
77744,"FED_111"
77775,"FED_107"
77815,"FED_242"
77822,"FED_138"
77831,"FED_127"
77835,"FED_117"
77839,"FED_108"
77860,"FED_116"
77861,"FED_102"
77864,"FED_109"
77866,"FED_111"
77873,"FED_604"
77885,"FED_212"
77887,"FED_123"
77888,"FED_133"
77901,"FED_111"
77914,"FED_111"
77959,"FED_126"
77966,"FED_102"
77972,"FED_135"
77992,"FED_134"
77996,"FED_127"
78006,"FED_250"
78016,"FED_201"
78020,"FED_129"
78022,"FED_402"
78036,"FED_402"
78052,"FED_125"
78055,"FED_221"
78084,"FED_413"
78110,"FED_402"
78115,"FED_133"
78143,"FED_404"
78157,"FED_413"
78200,"FED_124"
78202,"FED_103"
78215,"FED_111"
78241,"FED_604"
78244,"FED_242"
78262,"FED_111"
78278,"FED_126"
78289,"FED_267"
78310,"FED_111"
78313,"FED_401"
78326,"FED_111"
78337,"FED_410"
78355,"FED_605"
78393,"FED_125"
78395,"FED_121"
78411,"FED_111"
78413,"FED_127"
78424,"FED_111"
78437,"FED_111"
78505,"FED_413"
78513,"FED_109"
78592,"FED_123"
78644,"FED_202"
78650,"FED_402"
78662,"FED_111"
78664,"FED_134"
78666,"FED_133"
78669,"FED_402"
78700,"FED_125"
78707,"FED_111"
78728,"FED_245"
78747,"FED_218"
78770,"FED_258"
78776,"FED_105"
78791,"FED_123"
78794,"FED_221"
78797,"FED_134"
78806,"FED_402"
78809,"FED_204"
78811,"FED_410"
78821,"FED_111"
78832,"FED_124"
78833,"FED_402"
78837,"FED_402"
78852,"FED_105"
78871,"FED_123"
78938,"FED_218"
78944,"FED_123"
78968,"FED_413"
78981,"FED_111"
79006,"FED_132"
79013,"FED_123"
79020,"FED_132"
79058,"FED_119"
79092,"FED_402"
79102,"FED_114"
79117,"FED_109"
79124,"FED_132"
79164,"FED_221"
79165,"FED_402"
79178,"FED_109"
79210,"FED_604"
79213,"FED_111"
79228,"FED_105"
79232,"FED_123"
79237,"FED_604"
79277,"FED_111"
79282,"FED_132"
79284,"FED_133"
79304,"FED_105"
79338,"FED_126"
79339,"FED_602"
79340,"FED_221"
79358,"FED_245"
79366,"FED_402"
79374,"FED_237"
79381,"FED_116"
79386,"FED_242"
79411,"FED_103"
79434,"FED_413"
79450,"FED_123"
79498,"FED_123"
79507,"FED_134"
79572,"FED_245"
79586,"FED_126"
79600,"FED_604"
79604,"FED_122"
79615,"FED_109"
79650,"FED_111"
79675,"FED_201"
79715,"FED_123"
79723,"FED_127"
79724,"FED_119"
79726,"FED_128"
79730,"FED_134"
79759,"FED_101"
79797,"FED_111"
79807,"FED_218"
79809,"FED_404"
79813,"FED_111"
79836,"FED_109"
79849,"FED_103"
79855,"FED_115"
79867,"FED_109"
79875,"FED_218"
79880,"FED_132"
79881,"FED_128"
79891,"FED_134"
79895,"FED_123"
79897,"FED_413"
79903,"FED_105"
79908,"FED_403"
79918,"FED_132"
79928,"FED_204"
79947,"FED_119"
80000,"FED_111"
80013,"FED_105"
80074,"FED_111"
80106,"FED_111"
80108,"FED_402"
80113,"FED_123"
80114,"FED_105"
80122,"FED_102"
80134,"FED_129"
80156,"FED_410"
80173,"FED_105"
80201,"FED_402"
80225,"FED_420"
80227,"FED_105"
80230,"FED_254"
80248,"FED_119"
80255,"FED_407"
80259,"FED_103"
80282,"FED_101"
80288,"FED_123"
80315,"FED_604"
80318,"FED_402"
80320,"FED_402"
80322,"FED_219"
80324,"FED_128"
80332,"FED_413"
80341,"FED_115"
80347,"FED_132"
80349,"FED_109"
80361,"FED_124"
80368,"FED_124"
80381,"FED_128"
80437,"FED_132"
80476,"FED_111"
80484,"FED_402"
80505,"FED_604"
80527,"FED_108"
80557,"FED_111"
80567,"FED_111"
80569,"FED_101"
80611,"FED_402"
80612,"FED_125"
80630,"FED_109"
80659,"FED_242"
80660,"FED_407"
80679,"FED_113"
80681,"FED_402"
80686,"FED_245"
80689,"FED_111"
80697,"FED_111"
80704,"FED_125"
80793,"FED_221"
80799,"FED_129"
80842,"FED_402"
80857,"FED_132"
80889,"FED_105"
80906,"FED_111"
80932,"FED_233"
80934,"FED_107"
80956,"FED_420"
80968,"FED_101"
80988,"FED_111"
81034,"FED_242"
81047,"FED_604"
81069,"FED_101"
81071,"FED_404"
81109,"FED_103"
81124,"FED_403"
81131,"FED_245"
81158,"FED_106"
81163,"FED_132"
81164,"FED_605"
81186,"FED_111"
81191,"FED_132"
81202,"FED_132"
81207,"FED_420"
81215,"FED_420"
81219,"FED_127"
81315,"FED_402"
81329,"FED_117"
81340,"FED_111"
81343,"FED_601"
81350,"FED_111"
81358,"FED_123"
81367,"FED_126"
81392,"FED_111"
81398,"FED_109"
81407,"FED_410"
81410,"FED_211"
81422,"FED_242"
81427,"FED_604"
81452,"FED_109"
81503,"FED_111"
81534,"FED_101"
81545,"FED_242"
81554,"FED_111"
81558,"FED_102"
81568,"FED_403"
81593,"FED_123"
81617,"FED_111"
81628,"FED_402"
81653,"FED_257"
81669,"FED_111"
81691,"FED_117"
81705,"FED_109"
81716,"FED_417"
81721,"FED_242"
81771,"FED_403"
81784,"FED_402"
81789,"FED_123"
81796,"FED_111"
81806,"FED_410"
81858,"FED_233"
81868,"FED_124"
81870,"FED_109"
81887,"FED_214"
81892,"FED_124"
81905,"FED_132"
81916,"FED_133"
81933,"FED_233"
81934,"FED_242"
81958,"FED_221"
81959,"FED_132"
81960,"FED_111"
81966,"FED_605"
81981,"FED_242"
81991,"FED_111"
82090,"FED_111"
82112,"FED_211"
82118,"FED_604"
82127,"FED_123"
82133,"FED_133"
82148,"FED_209"
82149,"FED_221"
82153,"FED_115"
82174,"FED_201"
82206,"FED_403"
82248,"FED_135"
82261,"FED_402"
82267,"FED_219"
82277,"FED_133"
82288,"FED_133"
82302,"FED_261"
82317,"FED_245"
82338,"FED_125"
82350,"FED_403"
82360,"FED_245"
82370,"FED_420"
82387,"FED_133"
82417,"FED_124"
82447,"FED_402"
82456,"FED_402"
82471,"FED_111"
82473,"FED_111"
82489,"FED_111"
82495,"FED_248"
82562,"FED_242"
82571,"FED_133"
82581,"FED_103"
82588,"FED_602"
82592,"FED_233"
82621,"FED_404"
82625,"FED_249"
82626,"FED_105"
82635,"FED_242"
82636,"FED_604"
82646,"FED_111"
82654,"FED_125"
82674,"FED_503"
82676,"FED_404"
82687,"FED_133"
82723,"FED_109"
82730,"FED_132"
82776,"FED_115"
82777,"FED_404"
82778,"FED_604"
82788,"FED_111"
82812,"FED_133"
82826,"FED_601"
82835,"FED_254"
82848,"FED_101"
82908,"FED_123"
82914,"FED_133"
82940,"FED_123"
82941,"FED_245"
82998,"FED_218"
83012,"FED_123"
83021,"FED_101"
83031,"FED_420"
83032,"FED_105"
83034,"FED_403"
83063,"FED_243"
83073,"FED_249"
83090,"FED_137"
83091,"FED_119"
83104,"FED_123"
83123,"FED_134"
83124,"FED_125"
83126,"FED_245"
83157,"FED_133"
83174,"FED_108"
83193,"FED_256"
83254,"FED_128"
83271,"FED_109"
83274,"FED_115"
83277,"FED_212"
83310,"FED_242"
83325,"FED_124"
83340,"FED_125"
83346,"FED_111"
83373,"FED_221"
83377,"FED_119"
83400,"FED_119"
83404,"FED_242"
83415,"FED_133"
83425,"FED_249"
83430,"FED_245"
83431,"FED_245"
83438,"FED_105"
83461,"FED_245"
83473,"FED_604"
83480,"FED_125"
83497,"FED_245"
83503,"FED_220"
83526,"FED_401"
83528,"FED_245"
83534,"FED_132"
83544,"FED_101"
83558,"FED_115"
83565,"FED_420"
83566,"FED_109"
83579,"FED_242"
83600,"FED_417"
83611,"FED_111"
83613,"FED_125"
83620,"FED_123"
83625,"FED_501"
83677,"FED_111"
83698,"FED_123"
83716,"FED_403"
83717,"FED_403"
83746,"FED_127"
83809,"FED_111"
83814,"FED_221"
83819,"FED_245"
83841,"FED_111"
83852,"FED_132"
83898,"FED_105"
83910,"FED_222"
83930,"FED_128"
83932,"FED_132"
83936,"FED_134"
83968,"FED_124"
83982,"FED_132"
84004,"FED_249"
84048,"FED_134"
84068,"FED_115"
84073,"FED_402"
84084,"FED_132"
84086,"FED_123"
84095,"FED_245"
84098,"FED_205"
84102,"FED_101"
84110,"FED_134"
84131,"FED_119"
84152,"FED_245"
84178,"FED_134"
84196,"FED_105"
84198,"FED_242"
84203,"FED_221"
84237,"FED_111"
84246,"FED_134"
84273,"FED_204"
84283,"FED_111"
84412,"FED_245"
84415,"FED_245"
84437,"FED_111"
84446,"FED_221"
84465,"FED_132"
84480,"FED_604"
84485,"FED_245"
84506,"FED_105"
84512,"FED_204"
84525,"FED_132"
84537,"FED_403"
84595,"FED_233"
84602,"FED_401"
84608,"FED_111"
84614,"FED_111"
84620,"FED_404"
84660,"FED_604"
84667,"FED_407"
84696,"FED_111"
84739,"FED_111"
84752,"FED_109"
84759,"FED_127"
84771,"FED_403"
84778,"FED_202"
84780,"FED_125"
84781,"FED_403"
84811,"FED_402"
84830,"FED_403"
84836,"FED_105"
84844,"FED_101"
84856,"FED_123"
84861,"FED_103"
84889,"FED_111"
84927,"FED_127"
84928,"FED_115"
84934,"FED_111"
84946,"FED_101"
84961,"FED_242"
84989,"FED_212"
85017,"FED_109"
85018,"FED_101"
85037,"FED_402"
85039,"FED_245"
85046,"FED_221"
85053,"FED_413"
85064,"FED_105"
85078,"FED_410"
85083,"FED_108"
85091,"FED_133"
85104,"FED_218"
